"season","season_type","week","poll","rank","school","conference","first_place_votes","points"
2000,"regular",16,"AP Top 25",6,"Virginia Tech","Big East",NA,NA
2000,"regular",16,"AP Top 25",7,"Florida","SEC",NA,NA
2000,"regular",16,"AP Top 25",8,"Oregon","Pac-10",NA,NA
2000,"regular",16,"AP Top 25",9,"Nebraska","Big 12",NA,NA
2000,"regular",16,"AP Top 25",10,"Notre Dame","FBS Independents",NA,NA
2000,"regular",16,"AP Top 25",11,"Kansas State","Big 12",NA,NA
2000,"regular",16,"AP Top 25",12,"Texas","Big 12",NA,NA
2000,"regular",16,"AP Top 25",13,"TCU","Western Athletic",NA,NA
2000,"regular",16,"AP Top 25",14,"Purdue","Big Ten",NA,NA
2000,"regular",16,"AP Top 25",15,"Georgia Tech","ACC",NA,NA
2000,"regular",16,"AP Top 25",16,"Clemson","ACC",NA,NA
2000,"regular",16,"AP Top 25",17,"Michigan","Big Ten",NA,NA
2000,"regular",16,"AP Top 25",18,"Northwestern","Big Ten",NA,NA
2000,"regular",16,"AP Top 25",19,"Ohio State","Big Ten",NA,NA
2000,"regular",16,"AP Top 25",20,"Auburn","SEC",NA,NA
2000,"regular",16,"AP Top 25",21,"Tennessee","SEC",NA,NA
2000,"regular",16,"AP Top 25",22,"Louisville","Conference USA",NA,NA
2000,"regular",16,"AP Top 25",23,"Colorado State","Mountain West",NA,NA
2000,"regular",16,"AP Top 25",24,"Georgia","SEC",NA,NA
2000,"regular",16,"AP Top 25",25,"Toledo","Mid-American",NA,NA
2001,"regular",1,"AP Top 25",1,"Florida","SEC",20,0
2001,"regular",1,"AP Top 25",2,"Miami","Big East",33,0
2001,"regular",1,"AP Top 25",3,"Oklahoma","Big 12",10,0
2001,"regular",1,"AP Top 25",4,"Nebraska","Big 12",4,0
2001,"regular",1,"AP Top 25",5,"Texas","Big 12",5,0
2001,"regular",1,"AP Top 25",6,"Florida State","ACC",0,0
2001,"regular",1,"AP Top 25",7,"Oregon","Pac-10",0,0
2001,"regular",1,"AP Top 25",8,"Tennessee","SEC",0,0
2001,"regular",1,"AP Top 25",9,"Virginia Tech","Big East",0,0
2001,"regular",1,"AP Top 25",10,"Georgia Tech","ACC",0,0
2001,"regular",1,"AP Top 25",11,"Oregon State","Pac-10",0,0
2001,"regular",1,"AP Top 25",12,"Michigan","Big Ten",0,0
2001,"regular",1,"AP Top 25",13,"Kansas State","Big 12",0,0
2001,"regular",1,"AP Top 25",14,"LSU","SEC",0,0
2001,"regular",1,"AP Top 25",15,"Washington","Pac-10",0,0
2001,"regular",1,"AP Top 25",16,"Northwestern","Big Ten",0,0
2001,"regular",1,"AP Top 25",17,"UCLA","Pac-10",0,0
2001,"regular",1,"AP Top 25",18,"Notre Dame","FBS Independents",0,0
2001,"regular",1,"AP Top 25",19,"Clemson","ACC",0,0
2001,"regular",1,"AP Top 25",20,"Mississippi State","SEC",0,0
2001,"regular",1,"AP Top 25",21,"South Carolina","SEC",0,0
2001,"regular",1,"AP Top 25",22,"Wisconsin","Big Ten",0,0
2001,"regular",1,"AP Top 25",23,"Ohio State","Big Ten",0,0
2001,"regular",1,"AP Top 25",24,"Colorado State","Mountain West",0,0
2001,"regular",1,"AP Top 25",25,"Alabama","SEC",0,0
2001,"regular",1,"Coaches Poll",1,"Florida","SEC",25,1401
2001,"regular",1,"Coaches Poll",2,"Miami","Big East",15,1349
2001,"regular",1,"Coaches Poll",3,"Oklahoma","Big 12",8,1314
2001,"regular",1,"Coaches Poll",4,"Nebraska","Big 12",6,1292
2001,"regular",1,"Coaches Poll",5,"Florida State","ACC",1,1249
2001,"regular",1,"Coaches Poll",6,"Texas","Big 12",2,1164
2001,"regular",1,"Coaches Poll",7,"Tennessee","SEC",1,1042
2001,"regular",1,"Coaches Poll",8,"Oregon","Pac-10",1,1038
2001,"regular",1,"Coaches Poll",9,"Virginia Tech","Big East",0,899
2001,"regular",1,"Coaches Poll",10,"Michigan","Big Ten",1,856
2001,"regular",1,"Coaches Poll",11,"Kansas State","Big 12",0,844
2001,"regular",1,"Coaches Poll",12,"Oregon State","Pac-10",0,796
2001,"regular",1,"Coaches Poll",13,"Georgia Tech","ACC",0,706
2001,"regular",1,"Coaches Poll",14,"Washington","Pac-10",0,652
2001,"regular",1,"Coaches Poll",15,"UCLA","Pac-10",0,547
2001,"regular",1,"Coaches Poll",16,"Notre Dame","FBS Independents",0,534
2001,"regular",1,"Coaches Poll",17,"LSU","SEC",0,515
2001,"regular",1,"Coaches Poll",18,"Clemson","ACC",0,503
2001,"regular",1,"Coaches Poll",19,"Mississippi State","SEC",0,481
2001,"regular",1,"Coaches Poll",20,"Northwestern","Big Ten",0,366
2001,"regular",1,"Coaches Poll",21,"Ohio State","Big Ten",0,259
2001,"regular",1,"Coaches Poll",22,"South Carolina","SEC",0,258
2001,"regular",1,"Coaches Poll",23,"Wisconsin","Big Ten",0,204
2001,"regular",1,"Coaches Poll",24,"Colorado State","Mountain West",0,168
2001,"regular",1,"Coaches Poll",25,"Alabama","SEC",0,131
2001,"regular",2,"AP Top 25",1,"Florida","SEC",21,0
2001,"regular",2,"AP Top 25",2,"Miami","Big East",33,0
2001,"regular",2,"AP Top 25",3,"Oklahoma","Big 12",10,0
2001,"regular",2,"AP Top 25",4,"Nebraska","Big 12",3,0
2001,"regular",2,"AP Top 25",5,"Texas","Big 12",4,0
2001,"regular",2,"AP Top 25",6,"Florida State","ACC",0,0
2001,"regular",2,"AP Top 25",7,"Oregon","Pac-10",1,0
2001,"regular",2,"AP Top 25",8,"Tennessee","SEC",0,0
2001,"regular",2,"AP Top 25",9,"Virginia Tech","Big East",0,0
2001,"regular",2,"AP Top 25",10,"Oregon State","Pac-10",0,0
2001,"regular",2,"AP Top 25",11,"Georgia Tech","ACC",0,0
2001,"regular",2,"AP Top 25",12,"Michigan","Big Ten",0,0
2001,"regular",2,"AP Top 25",13,"Kansas State","Big 12",0,0
2001,"regular",2,"AP Top 25",14,"LSU","SEC",0,0
2001,"regular",2,"AP Top 25",15,"Washington","Pac-10",0,0
2001,"regular",2,"AP Top 25",16,"Northwestern","Big Ten",0,0
2001,"regular",2,"AP Top 25",17,"UCLA","Pac-10",0,0
2001,"regular",2,"AP Top 25",18,"Notre Dame","FBS Independents",0,0
2001,"regular",2,"AP Top 25",19,"Clemson","ACC",0,0
2001,"regular",2,"AP Top 25",20,"Mississippi State","SEC",0,0
2001,"regular",2,"AP Top 25",21,"South Carolina","SEC",0,0
2001,"regular",2,"AP Top 25",22,"Wisconsin","Big Ten",0,0
2001,"regular",2,"AP Top 25",23,"Ohio State","Big Ten",0,0
2001,"regular",2,"AP Top 25",24,"Colorado State","Mountain West",0,0
2001,"regular",2,"AP Top 25",25,"Alabama","SEC",0,0
2001,"regular",2,"Coaches Poll",1,"Florida","SEC",28,1429
2001,"regular",2,"Coaches Poll",2,"Miami","Big East",16,1379
2001,"regular",2,"Coaches Poll",3,"Oklahoma","Big 12",10,1348
2001,"regular",2,"Coaches Poll",4,"Nebraska","Big 12",2,1255
2001,"regular",2,"Coaches Poll",5,"Florida State","ACC",1,1251
2001,"regular",2,"Coaches Poll",6,"Texas","Big 12",2,1179
2001,"regular",2,"Coaches Poll",7,"Oregon","Pac-10",1,1076
2001,"regular",2,"Coaches Poll",8,"Tennessee","SEC",0,1071
2001,"regular",2,"Coaches Poll",9,"Virginia Tech","Big East",0,969
2001,"regular",2,"Coaches Poll",10,"Michigan","Big Ten",0,876
2001,"regular",2,"Coaches Poll",11,"Kansas State","Big 12",0,852
2001,"regular",2,"Coaches Poll",12,"Oregon State","Pac-10",0,828
2001,"regular",2,"Coaches Poll",13,"Washington","Pac-10",0,662
2001,"regular",2,"Coaches Poll",14,"Georgia Tech","ACC",0,658
2001,"regular",2,"Coaches Poll",15,"UCLA","Pac-10",0,581
2001,"regular",2,"Coaches Poll",16,"LSU","SEC",0,549
2001,"regular",2,"Coaches Poll",17,"Notre Dame","FBS Independents",0,535
2001,"regular",2,"Coaches Poll",18,"Clemson","ACC",0,508
2001,"regular",2,"Coaches Poll",19,"Mississippi State","SEC",0,470
2001,"regular",2,"Coaches Poll",20,"Northwestern","Big Ten",0,356
2001,"regular",2,"Coaches Poll",21,"Ohio State","Big Ten",0,260
2001,"regular",2,"Coaches Poll",22,"South Carolina","SEC",0,236
2001,"regular",2,"Coaches Poll",23,"Wisconsin","Big Ten",0,224
2001,"regular",2,"Coaches Poll",24,"Colorado State","Mountain West",0,146
2001,"regular",2,"Coaches Poll",25,"Alabama","SEC",0,132
2001,"regular",3,"AP Top 25",1,"Miami","Big East",37,0
2001,"regular",3,"AP Top 25",2,"Florida","SEC",19,0
2001,"regular",3,"AP Top 25",3,"Oklahoma","Big 12",10,0
2001,"regular",3,"AP Top 25",4,"Texas","Big 12",4,0
2001,"regular",3,"AP Top 25",5,"Nebraska","Big 12",2,0
2001,"regular",3,"AP Top 25",6,"Florida State","ACC",0,0
2001,"regular",3,"AP Top 25",7,"Oregon","Pac-10",0,0
2001,"regular",3,"AP Top 25",8,"Tennessee","SEC",0,0
2001,"regular",3,"AP Top 25",9,"Virginia Tech","Big East",0,0
2001,"regular",3,"AP Top 25",10,"Georgia Tech","ACC",0,0
2001,"regular",3,"AP Top 25",11,"Michigan","Big Ten",0,0
2001,"regular",3,"AP Top 25",12,"Kansas State","Big 12",0,0
2001,"regular",3,"AP Top 25",13,"LSU","SEC",0,0
2001,"regular",3,"AP Top 25",14,"UCLA","Pac-10",0,0
2001,"regular",3,"AP Top 25",15,"Washington","Pac-10",0,0
2001,"regular",3,"AP Top 25",16,"Northwestern","Big Ten",0,0
2001,"regular",3,"AP Top 25",17,"Notre Dame","FBS Independents",0,0
2001,"regular",3,"AP Top 25",18,"Mississippi State","SEC",0,0
2001,"regular",3,"AP Top 25",19,"Fresno State","Western Athletic",0,0
2001,"regular",3,"AP Top 25",20,"Clemson","ACC",0,0
2001,"regular",3,"AP Top 25",21,"South Carolina","SEC",0,0
2001,"regular",3,"AP Top 25",22,"Oregon State","Pac-10",0,0
2001,"regular",3,"AP Top 25",23,"Wisconsin","Big Ten",0,0
2001,"regular",3,"AP Top 25",24,"Ohio State","Big Ten",0,0
2001,"regular",3,"AP Top 25",25,"Georgia","SEC",0,0
2001,"regular",3,"Coaches Poll",1,"Florida","SEC",26,1439
2001,"regular",3,"Coaches Poll",2,"Miami","Big East",22,1423
2001,"regular",3,"Coaches Poll",3,"Oklahoma","Big 12",9,1370
2001,"regular",3,"Coaches Poll",4,"Nebraska","Big 12",1,1248
2001,"regular",3,"Coaches Poll",5,"Florida State","ACC",0,1244
2001,"regular",3,"Coaches Poll",6,"Texas","Big 12",1,1184
2001,"regular",3,"Coaches Poll",7,"Tennessee","SEC",0,1090
2001,"regular",3,"Coaches Poll",8,"Oregon","Pac-10",1,1083
2001,"regular",3,"Coaches Poll",9,"Virginia Tech","Big East",0,985
2001,"regular",3,"Coaches Poll",10,"Michigan","Big Ten",0,879
2001,"regular",3,"Coaches Poll",11,"Kansas State","Big 12",0,850
2001,"regular",3,"Coaches Poll",12,"Oregon State","Pac-10",0,826
2001,"regular",3,"Coaches Poll",13,"Georgia Tech","ACC",0,684
2001,"regular",3,"Coaches Poll",14,"UCLA","Pac-10",0,676
2001,"regular",3,"Coaches Poll",15,"Washington","Pac-10",0,632
2001,"regular",3,"Coaches Poll",16,"LSU","SEC",0,594
2001,"regular",3,"Coaches Poll",17,"Notre Dame","FBS Independents",0,527
2001,"regular",3,"Coaches Poll",18,"Mississippi State","SEC",0,489
2001,"regular",3,"Coaches Poll",19,"Clemson","ACC",0,480
2001,"regular",3,"Coaches Poll",20,"Northwestern","Big Ten",0,365
2001,"regular",3,"Coaches Poll",21,"South Carolina","SEC",0,285
2001,"regular",3,"Coaches Poll",22,"Ohio State","Big Ten",0,260
2001,"regular",3,"Coaches Poll",23,"Wisconsin","Big Ten",0,132
2001,"regular",3,"Coaches Poll",24,"Georgia","SEC",0,105
2001,"regular",3,"Coaches Poll",25,"Purdue","Big Ten",0,88
2001,"regular",6,"AP Top 25",1,"Miami","Big East",39,0
2001,"regular",6,"AP Top 25",2,"Florida","SEC",15,0
2001,"regular",6,"AP Top 25",3,"Oklahoma","Big 12",11,0
2001,"regular",6,"AP Top 25",4,"Nebraska","Big 12",2,0
2001,"regular",6,"AP Top 25",5,"Texas","Big 12",4,0
2001,"regular",6,"AP Top 25",6,"Oregon","Pac-10",0,0
2001,"regular",6,"AP Top 25",7,"Tennessee","SEC",0,0
2001,"regular",6,"AP Top 25",8,"Virginia Tech","Big East",0,0
2001,"regular",6,"AP Top 25",9,"Georgia Tech","ACC",0,0
2001,"regular",6,"AP Top 25",10,"Fresno State","Western Athletic",1,0
2001,"regular",6,"AP Top 25",11,"Kansas State","Big 12",0,0
2001,"regular",6,"AP Top 25",12,"UCLA","Pac-10",0,0
2001,"regular",6,"AP Top 25",13,"Washington","Pac-10",0,0
2001,"regular",6,"AP Top 25",14,"LSU","SEC",0,0
2001,"regular",6,"AP Top 25",15,"South Carolina","SEC",0,0
2001,"regular",6,"AP Top 25",16,"Northwestern","Big Ten",0,0
2001,"regular",6,"AP Top 25",17,"Michigan","Big Ten",0,0
2001,"regular",6,"AP Top 25",18,"Florida State","ACC",0,0
2001,"regular",6,"AP Top 25",19,"Oregon State","Pac-10",0,0
2001,"regular",6,"AP Top 25",20,"BYU","Mountain West",0,0
2001,"regular",6,"AP Top 25",21,"Mississippi State","SEC",0,0
2001,"regular",6,"AP Top 25",22,"Illinois","Big Ten",0,0
2001,"regular",6,"AP Top 25",23,"Michigan State","Big Ten",0,0
2001,"regular",6,"AP Top 25",24,"Purdue","Big Ten",0,0
2001,"regular",6,"AP Top 25",25,"Toledo","Mid-American",0,0
2001,"regular",6,"Coaches Poll",1,"Miami","Big East",34,1453
2001,"regular",6,"Coaches Poll",2,"Florida","SEC",14,1423
2001,"regular",6,"Coaches Poll",3,"Oklahoma","Big 12",9,1377
2001,"regular",6,"Coaches Poll",4,"Nebraska","Big 12",1,1311
2001,"regular",6,"Coaches Poll",5,"Texas","Big 12",0,1239
2001,"regular",6,"Coaches Poll",6,"Oregon","Pac-10",1,1120
2001,"regular",6,"Coaches Poll",7,"Virginia Tech","Big East",0,1104
2001,"regular",6,"Coaches Poll",8,"Tennessee","SEC",0,1090
2001,"regular",6,"Coaches Poll",9,"Kansas State","Big 12",0,980
2001,"regular",6,"Coaches Poll",10,"UCLA","Pac-10",0,914
2001,"regular",6,"Coaches Poll",11,"Georgia Tech","ACC",0,907
2001,"regular",6,"Coaches Poll",12,"Washington","Pac-10",0,837
2001,"regular",6,"Coaches Poll",13,"Fresno State","Western Athletic",1,770
2001,"regular",6,"Coaches Poll",14,"LSU","SEC",0,705
2001,"regular",6,"Coaches Poll",15,"Florida State","ACC",0,679
2001,"regular",6,"Coaches Poll",16,"South Carolina","SEC",0,574
2001,"regular",6,"Coaches Poll",17,"Michigan","Big Ten",0,564
2001,"regular",6,"Coaches Poll",18,"Northwestern","Big Ten",0,546
2001,"regular",6,"Coaches Poll",19,"Oregon State","Pac-10",0,338
2001,"regular",6,"Coaches Poll",20,"BYU","Mountain West",0,267
2001,"regular",6,"Coaches Poll",21,"Purdue","Big Ten",0,252
2001,"regular",6,"Coaches Poll",22,"Mississippi State","SEC",0,162
2001,"regular",6,"Coaches Poll",23,"Illinois","Big Ten",0,132
2001,"regular",6,"Coaches Poll",24,"Michigan State","Big Ten",0,120
2001,"regular",6,"Coaches Poll",25,"Clemson","ACC",0,98
2001,"regular",7,"AP Top 25",1,"Miami","Big East",34,0
2001,"regular",7,"AP Top 25",2,"Florida","SEC",22,0
2001,"regular",7,"AP Top 25",3,"Oklahoma","Big 12",9,0
2001,"regular",7,"AP Top 25",4,"Nebraska","Big 12",2,0
2001,"regular",7,"AP Top 25",5,"Texas","Big 12",4,0
2001,"regular",7,"AP Top 25",6,"Tennessee","SEC",7,0
2001,"regular",7,"AP Top 25",7,"Oregon","Pac-10",0,0
2001,"regular",7,"AP Top 25",8,"Virginia Tech","Big East",0,0
2001,"regular",7,"AP Top 25",9,"UCLA","Pac-10",0,0
2001,"regular",7,"AP Top 25",10,"Fresno State","Western Athletic",1,0
2001,"regular",7,"AP Top 25",11,"Washington","Pac-10",0,0
2001,"regular",7,"AP Top 25",12,"Kansas State","Big 12",0,0
2001,"regular",7,"AP Top 25",13,"South Carolina","SEC",0,0
2001,"regular",7,"AP Top 25",14,"Northwestern","Big Ten",0,0
2001,"regular",7,"AP Top 25",15,"Michigan","Big Ten",0,0
2001,"regular",7,"AP Top 25",16,"Florida State","ACC",0,0
2001,"regular",7,"AP Top 25",17,"Georgia Tech","ACC",0,0
2001,"regular",7,"AP Top 25",18,"LSU","SEC",0,0
2001,"regular",7,"AP Top 25",19,"Clemson","ACC",0,0
2001,"regular",7,"AP Top 25",20,"BYU","Mountain West",0,0
2001,"regular",7,"AP Top 25",21,"Purdue","Big Ten",0,0
2001,"regular",7,"AP Top 25",22,"Stanford","Pac-10",0,0
2001,"regular",7,"AP Top 25",23,"Toledo","Mid-American",0,0
2001,"regular",7,"AP Top 25",24,"Texas A&M","Big 12",0,0
2001,"regular",7,"AP Top 25",25,"Maryland","ACC",0,0
2001,"regular",7,"Coaches Poll",1,"Miami","Big East",35,1458
2001,"regular",7,"Coaches Poll",2,"Florida","SEC",16,1436
2001,"regular",7,"Coaches Poll",3,"Oklahoma","Big 12",8,1370
2001,"regular",7,"Coaches Poll",4,"Nebraska","Big 12",0,1315
2001,"regular",7,"Coaches Poll",5,"Texas","Big 12",0,1263
2001,"regular",7,"Coaches Poll",6,"Virginia Tech","Big East",0,1128
2001,"regular",7,"Coaches Poll",7,"Tennessee","SEC",0,1119
2001,"regular",7,"Coaches Poll",8,"Oregon","Pac-10",0,1108
2001,"regular",7,"Coaches Poll",9,"UCLA","Pac-10",0,1038
2001,"regular",7,"Coaches Poll",10,"Washington","Pac-10",0,924
2001,"regular",7,"Coaches Poll",11,"Fresno State","Western Athletic",1,821
2001,"regular",7,"Coaches Poll",12,"South Carolina","SEC",0,757
2001,"regular",7,"Coaches Poll",13,"Kansas State","Big 12",0,746
2001,"regular",7,"Coaches Poll",14,"Florida State","ACC",0,690
2001,"regular",7,"Coaches Poll",15,"Michigan","Big Ten",0,682
2001,"regular",7,"Coaches Poll",16,"Northwestern","Big Ten",0,674
2001,"regular",7,"Coaches Poll",17,"Georgia Tech","ACC",0,485
2001,"regular",7,"Coaches Poll",18,"Purdue","Big Ten",0,395
2001,"regular",7,"Coaches Poll",18,"BYU","Mountain West",0,395
2001,"regular",7,"Coaches Poll",20,"LSU","SEC",0,339
2001,"regular",7,"Coaches Poll",21,"Clemson","ACC",0,317
2001,"regular",7,"Coaches Poll",22,"Texas A&M","Big 12",0,245
2001,"regular",7,"Coaches Poll",23,"Toledo","Mid-American",0,157
2001,"regular",7,"Coaches Poll",24,"Stanford","Pac-10",0,129
2001,"regular",7,"Coaches Poll",25,"Maryland","ACC",0,105
2001,"regular",8,"AP Top 25",1,"Florida","SEC",30,0
2001,"regular",8,"AP Top 25",2,"Miami","Big East",23,0
2001,"regular",8,"AP Top 25",3,"Oklahoma","Big 12",16,0
2001,"regular",8,"AP Top 25",4,"Nebraska","Big 12",2,0
2001,"regular",8,"AP Top 25",5,"Oregon","Pac-10",0,0
2001,"regular",8,"AP Top 25",6,"Virginia Tech","Big East",0,0
2001,"regular",8,"AP Top 25",7,"UCLA","Pac-10",0,0
2001,"regular",8,"AP Top 25",8,"Fresno State","Western Athletic",1,0
2001,"regular",8,"AP Top 25",9,"South Carolina","SEC",0,0
2001,"regular",8,"AP Top 25",10,"Washington","Pac-10",0,0
2001,"regular",8,"AP Top 25",11,"Texas","Big 12",0,0
2001,"regular",8,"AP Top 25",12,"Michigan","Big Ten",0,0
2001,"regular",8,"AP Top 25",13,"Tennessee","SEC",0,0
2001,"regular",8,"AP Top 25",14,"Florida State","ACC",0,0
2001,"regular",8,"AP Top 25",15,"Georgia Tech","ACC",0,0
2001,"regular",8,"AP Top 25",16,"Clemson","ACC",0,0
2001,"regular",8,"AP Top 25",17,"Purdue","Big Ten",0,0
2001,"regular",8,"AP Top 25",18,"BYU","Mountain West",0,0
2001,"regular",8,"AP Top 25",19,"Georgia","SEC",0,0
2001,"regular",8,"AP Top 25",20,"Colorado","Big 12",0,0
2001,"regular",8,"AP Top 25",21,"Ohio State","Big Ten",0,0
2001,"regular",8,"AP Top 25",22,"Maryland","ACC",0,0
2001,"regular",8,"AP Top 25",23,"Stanford","Pac-10",0,0
2001,"regular",8,"AP Top 25",24,"Kansas State","Big 12",0,0
2001,"regular",8,"AP Top 25",25,"Texas A&M","Big 12",0,0
2001,"regular",8,"Coaches Poll",1,"Miami","Big East",25,1449
2001,"regular",8,"Coaches Poll",2,"Florida","SEC",25,1445
2001,"regular",8,"Coaches Poll",3,"Oklahoma","Big 12",10,1397
2001,"regular",8,"Coaches Poll",4,"Nebraska","Big 12",0,1325
2001,"regular",8,"Coaches Poll",5,"Virginia Tech","Big East",0,1225
2001,"regular",8,"Coaches Poll",6,"Oregon","Pac-10",0,1184
2001,"regular",8,"Coaches Poll",7,"UCLA","Pac-10",0,1131
2001,"regular",8,"Coaches Poll",8,"Washington","Pac-10",0,1061
2001,"regular",8,"Coaches Poll",9,"South Carolina","SEC",0,930
2001,"regular",8,"Coaches Poll",10,"Fresno State","Western Athletic",0,927
2001,"regular",8,"Coaches Poll",11,"Texas","Big 12",0,906
2001,"regular",8,"Coaches Poll",12,"Michigan","Big Ten",0,812
2001,"regular",8,"Coaches Poll",13,"Florida State","ACC",0,759
2001,"regular",8,"Coaches Poll",14,"Tennessee","SEC",0,650
2001,"regular",8,"Coaches Poll",15,"Georgia Tech","ACC",0,618
2001,"regular",8,"Coaches Poll",16,"Purdue","Big Ten",0,548
2001,"regular",8,"Coaches Poll",17,"BYU","Mountain West",0,515
2001,"regular",8,"Coaches Poll",18,"Clemson","ACC",0,388
2001,"regular",8,"Coaches Poll",19,"Texas A&M","Big 12",0,329
2001,"regular",8,"Coaches Poll",20,"Maryland","ACC",0,298
2001,"regular",8,"Coaches Poll",21,"Kansas State","Big 12",0,215
2001,"regular",8,"Coaches Poll",22,"Stanford","Pac-10",0,210
2001,"regular",8,"Coaches Poll",23,"Toledo","Mid-American",0,193
2001,"regular",8,"Coaches Poll",24,"Northwestern","Big Ten",0,177
2001,"regular",8,"Coaches Poll",25,"Ohio State","Big Ten",0,171
2001,"regular",10,"AP Top 25",1,"Miami","Big East",47,0
2001,"regular",10,"AP Top 25",2,"Oklahoma","Big 12",22,0
2001,"regular",10,"AP Top 25",3,"Nebraska","Big 12",2,0
2001,"regular",10,"AP Top 25",4,"UCLA","Pac-10",1,0
2001,"regular",10,"AP Top 25",5,"Virginia Tech","Big East",0,0
2001,"regular",10,"AP Top 25",6,"Florida","SEC",0,0
2001,"regular",10,"AP Top 25",7,"Texas","Big 12",0,0
2001,"regular",10,"AP Top 25",8,"Michigan","Big Ten",0,0
2001,"regular",10,"AP Top 25",9,"Tennessee","SEC",0,0
2001,"regular",10,"AP Top 25",10,"Maryland","ACC",0,0
2001,"regular",10,"AP Top 25",11,"Oregon","Pac-10",0,0
2001,"regular",10,"AP Top 25",12,"South Carolina","SEC",0,0
2001,"regular",10,"AP Top 25",13,"Washington","Pac-10",0,0
2001,"regular",10,"AP Top 25",14,"Washington State","Pac-10",0,0
2001,"regular",10,"AP Top 25",15,"Georgia","SEC",0,0
2001,"regular",10,"AP Top 25",16,"BYU","Mountain West",0,0
2001,"regular",10,"AP Top 25",17,"Auburn","SEC",0,0
2001,"regular",10,"AP Top 25",18,"Fresno State","Western Athletic",0,0
2001,"regular",10,"AP Top 25",19,"Florida State","ACC",0,0
2001,"regular",10,"AP Top 25",20,"Stanford","Pac-10",0,0
2001,"regular",10,"AP Top 25",21,"Georgia Tech","ACC",0,0
2001,"regular",10,"AP Top 25",22,"Illinois","Big Ten",0,0
2001,"regular",10,"AP Top 25",23,"North Carolina","ACC",0,0
2001,"regular",10,"AP Top 25",24,"Purdue","Big Ten",0,0
2001,"regular",10,"AP Top 25",25,"Colorado","Big 12",0,0
2001,"regular",10,"BCS Standings",1,"Oklahoma","Big 12",0,3
2001,"regular",10,"BCS Standings",2,"Nebraska","Big 12",0,6
2001,"regular",10,"BCS Standings",3,"UCLA","Pac-10",0,8
2001,"regular",10,"BCS Standings",4,"Miami","Big East",0,12
2001,"regular",10,"BCS Standings",5,"Virginia Tech","Big East",0,13
2001,"regular",10,"BCS Standings",6,"Texas","Big 12",0,15
2001,"regular",10,"BCS Standings",7,"Michigan","Big Ten",0,15
2001,"regular",10,"BCS Standings",8,"Maryland","ACC",0,21
2001,"regular",10,"BCS Standings",9,"Tennessee","SEC",0,22
2001,"regular",10,"BCS Standings",10,"Washington State","Pac-10",0,23
2001,"regular",10,"BCS Standings",11,"Florida","SEC",0,23
2001,"regular",10,"BCS Standings",12,"Washington","Pac-10",0,26
2001,"regular",10,"BCS Standings",13,"Oregon","Pac-10",0,28
2001,"regular",10,"BCS Standings",14,"Stanford","Pac-10",0,29
2001,"regular",10,"BCS Standings",15,"South Carolina","SEC",0,35
2001,"regular",10,"Coaches Poll",1,"Miami","Big East",47,1481
2001,"regular",10,"Coaches Poll",2,"Oklahoma","Big 12",13,1444
2001,"regular",10,"Coaches Poll",3,"Nebraska","Big 12",0,1385
2001,"regular",10,"Coaches Poll",4,"Virginia Tech","Big East",0,1298
2001,"regular",10,"Coaches Poll",5,"UCLA","Pac-10",0,1277
2001,"regular",10,"Coaches Poll",6,"Florida","SEC",0,1155
2001,"regular",10,"Coaches Poll",7,"Texas","Big 12",0,1136
2001,"regular",10,"Coaches Poll",8,"Michigan","Big Ten",0,1077
2001,"regular",10,"Coaches Poll",9,"Tennessee","SEC",0,948
2001,"regular",10,"Coaches Poll",10,"BYU","Mountain West",0,856
2001,"regular",10,"Coaches Poll",11,"Washington","Pac-10",0,846
2001,"regular",10,"Coaches Poll",12,"Maryland","ACC",0,843
2001,"regular",10,"Coaches Poll",13,"Oregon","Pac-10",0,793
2001,"regular",10,"Coaches Poll",14,"South Carolina","SEC",0,708
